2026/04/21 15:45:29.092, 15363, 617, 7
2026/04/21 15:45:30.092, 15363, 617, 0
2026/04/21 15:45:31.093, 15363, 617, 0
2026/04/21 15:45:32.094, 2186, 13794, 1
2026/04/21 15:45:33.094, 2186, 13794, 0
2026/04/21 15:45:34.094, 2186, 13794, 0
2026/04/21 15:45:35.095, 2704, 13276, 4
2026/04/21 15:45:36.096, 2704, 13276, 0
2026/04/21 15:45:37.099, 2704, 13276, 0
2026/04/21 15:45:38.099, 2704, 13276, 0
2026/04/21 15:45:39.100, 2704, 13276, 0
2026/04/21 15:45:40.100, 3003, 12977, 2
2026/04/21 15:45:41.101, 2216, 13764, 0
2026/04/21 15:45:42.101, 13506, 2474, 14
2026/04/21 15:45:43.102, 15330, 650, 4
2026/04/21 15:45:44.103, 15330, 650, 24
2026/04/21 15:45:45.103, 15332, 648, 26
2026/04/21 15:45:46.103, 15332, 648, 22
2026/04/21 15:45:47.104, 15332, 648, 45
2026/04/21 15:45:48.105, 15603, 377, 50
2026/04/21 15:45:49.105, 15603, 377, 51
2026/04/21 15:45:50.106, 15603, 377, 41
2026/04/21 15:45:51.106, 15603, 377, 58
2026/04/21 15:45:52.107, 15603, 377, 48
2026/04/21 15:45:53.107, 15603, 377, 50
2026/04/21 15:45:54.108, 15603, 377, 49
2026/04/21 15:45:55.109, 15603, 377, 48
2026/04/21 15:45:56.109, 15603, 377, 50
2026/04/21 15:45:57.110, 15603, 377, 49
2026/04/21 15:45:58.111, 15603, 377, 48
2026/04/21 15:45:59.112, 15603, 377, 50
2026/04/21 15:46:00.806, 15603, 377, 50
2026/04/21 15:46:01.806, 15603, 377, 48
2026/04/21 15:46:02.807, 15603, 377, 41
2026/04/21 15:46:03.807, 15603, 377, 45
2026/04/21 15:46:04.808, 15603, 377, 42
2026/04/21 15:46:05.808, 15603, 377, 53
2026/04/21 15:46:06.809, 15603, 377, 62
2026/04/21 15:46:07.809, 15603, 377, 49
2026/04/21 15:46:08.810, 15603, 377, 51
2026/04/21 15:46:09.810, 15603, 377, 50
2026/04/21 15:46:10.811, 15603, 377, 46
2026/04/21 15:46:11.811, 15603, 377, 47
2026/04/21 15:46:12.812, 15603, 377, 54
2026/04/21 15:46:13.817, 15603, 377, 50
2026/04/21 15:46:14.818, 15603, 377, 55
2026/04/21 15:46:15.818, 15607, 373, 6
2026/04/21 15:46:16.819, 15607, 373, 4
2026/04/21 15:46:17.820, 15607, 373, 5
2026/04/21 15:46:18.821, 15607, 373, 7
2026/04/21 15:46:19.822, 15607, 373, 5
2026/04/21 15:46:20.823, 15607, 373, 5
2026/04/21 15:46:21.824, 15607, 373, 7
2026/04/21 15:46:22.825, 15607, 373, 7
2026/04/21 15:46:23.826, 15607, 373, 3
2026/04/21 15:46:24.827, 15607, 373, 7
2026/04/21 15:46:25.827, 15607, 373, 5
2026/04/21 15:46:26.828, 15607, 373, 7
2026/04/21 15:46:27.829, 15607, 373, 5
2026/04/21 15:46:28.830, 15607, 373, 5
2026/04/21 15:46:29.831, 15607, 373, 7
2026/04/21 15:46:30.832, 15607, 373, 7
2026/04/21 15:46:31.834, 15607, 373, 5
2026/04/21 15:46:33.513, 15607, 373, 7
2026/04/21 15:46:34.514, 15607, 373, 7
2026/04/21 15:46:35.516, 15607, 373, 5
2026/04/21 15:46:36.517, 15607, 373, 5
2026/04/21 15:46:37.518, 15607, 373, 7
2026/04/21 15:46:38.519, 15607, 373, 7
2026/04/21 15:46:39.520, 15607, 373, 5
2026/04/21 15:46:40.520, 15607, 373, 5
2026/04/21 15:46:41.523, 15607, 373, 7
2026/04/21 15:46:42.524, 15607, 373, 5
2026/04/21 15:46:43.525, 13517, 2463, 0
2026/04/21 15:46:44.526, 2186, 13794, 0
2026/04/21 15:46:45.526, 2186, 13794, 0
2026/04/21 15:46:46.527, 2186, 13794, 0
2026/04/21 15:46:47.527, 2706, 13274, 0
2026/04/21 15:46:48.528, 2706, 13274, 0
2026/04/21 15:46:49.528, 2706, 13274, 0
2026/04/21 15:46:50.529, 2706, 13274, 0
2026/04/21 15:46:51.530, 2706, 13274, 0
2026/04/21 15:46:52.531, 2706, 13274, 0
2026/04/21 15:46:53.531, 2706, 13274, 0
2026/04/21 15:46:54.532, 2706, 13274, 0
2026/04/21 15:46:55.532, 2706, 13274, 0
2026/04/21 15:46:56.533, 2706, 13274, 0
2026/04/21 15:46:57.534, 2706, 13274, 0
2026/04/21 15:46:58.534, 2706, 13274, 0
2026/04/21 15:46:59.535, 2706, 13274, 1
2026/04/21 15:47:00.535, 2706, 13274, 0
2026/04/21 15:47:01.536, 2706, 13274, 0
2026/04/21 15:47:02.537, 2706, 13274, 0
2026/04/21 15:47:03.537, 2706, 13274, 0
2026/04/21 15:47:04.540, 2706, 13274, 0
2026/04/21 15:47:05.541, 2706, 13274, 0
2026/04/21 15:47:07.221, 2706, 13274, 0
2026/04/21 15:47:08.222, 2706, 13274, 0
2026/04/21 15:47:09.223, 2706, 13274, 0
2026/04/21 15:47:10.223, 2706, 13274, 0
2026/04/21 15:47:11.224, 2706, 13274, 0
2026/04/21 15:47:12.225, 2706, 13274, 0
2026/04/21 15:47:13.225, 2706, 13274, 0
2026/04/21 15:47:14.227, 2706, 13274, 0
2026/04/21 15:47:15.228, 2706, 13274, 0
2026/04/21 15:47:16.229, 2706, 13274, 0
2026/04/21 15:47:17.229, 2706, 13274, 0
2026/04/21 15:47:18.230, 2706, 13274, 0
2026/04/21 15:47:19.230, 2706, 13274, 0
2026/04/21 15:47:20.231, 2706, 13274, 0
2026/04/21 15:47:21.232, 2706, 13274, 0
2026/04/21 15:47:22.233, 2706, 13274, 0
2026/04/21 15:47:23.234, 2706, 13274, 0
2026/04/21 15:47:24.235, 2706, 13274, 0
2026/04/21 15:47:25.236, 2706, 13274, 0
2026/04/21 15:47:26.236, 3005, 12975, 2
2026/04/21 15:47:27.237, 2216, 13764, 0
2026/04/21 15:47:28.237, 13506, 2474, 2
2026/04/21 15:47:29.238, 14830, 1150, 4
2026/04/21 15:47:30.238, 15330, 650, 25
2026/04/21 15:47:31.239, 15330, 650, 26
2026/04/21 15:47:32.239, 15332, 648, 20
2026/04/21 15:47:33.240, 15332, 648, 47
2026/04/21 15:47:34.240, 15332, 648, 49
2026/04/21 15:47:35.241, 15332, 648, 50
2026/04/21 15:47:36.241, 15332, 648, 50
2026/04/21 15:47:37.242, 15332, 648, 51
2026/04/21 15:47:38.242, 15332, 648, 47
2026/04/21 15:47:39.922, 15332, 648, 51
2026/04/21 15:47:40.923, 15332, 648, 51
2026/04/21 15:47:41.923, 15332, 648, 40
2026/04/21 15:47:42.924, 15332, 648, 44
2026/04/21 15:47:43.924, 15332, 648, 50
2026/04/21 15:47:44.925, 15332, 648, 61
2026/04/21 15:47:45.925, 15332, 648, 46
2026/04/21 15:47:46.926, 15332, 648, 59
2026/04/21 15:47:47.926, 15332, 648, 46
2026/04/21 15:47:48.927, 15332, 648, 49
2026/04/21 15:47:49.927, 15332, 648, 51
2026/04/21 15:47:50.928, 15332, 648, 53
2026/04/21 15:47:51.928, 15332, 648, 50
2026/04/21 15:47:52.929, 15332, 648, 51
2026/04/21 15:47:53.929, 15332, 648, 54
2026/04/21 15:47:54.930, 15332, 648, 47
2026/04/21 15:47:55.931, 15332, 648, 49
2026/04/21 15:47:56.931, 15332, 648, 48
2026/04/21 15:47:57.932, 15332, 648, 46
2026/04/21 15:47:58.932, 15332, 648, 49
2026/04/21 15:47:59.933, 15332, 648, 46
2026/04/21 15:48:00.933, 15332, 648, 46
2026/04/21 15:48:01.934, 15336, 644, 0
2026/04/21 15:48:02.934, 15336, 644, 0
2026/04/21 15:48:03.935, 15336, 644, 0
2026/04/21 15:48:04.936, 15336, 644, 0
2026/04/21 15:48:05.936, 15336, 644, 0
2026/04/21 15:48:06.937, 15336, 644, 0
2026/04/21 15:48:07.938, 15336, 644, 8
2026/04/21 15:48:08.939, 15336, 644, 0
2026/04/21 15:48:09.941, 15336, 644, 0
2026/04/21 15:48:10.941, 15336, 644, 0
2026/04/21 15:48:12.624, 15336, 644, 0
2026/04/21 15:48:13.625, 15336, 644, 0
2026/04/21 15:48:14.626, 15336, 644, 0
2026/04/21 15:48:15.626, 15336, 644, 0
2026/04/21 15:48:16.627, 15336, 644, 0
2026/04/21 15:48:17.628, 15336, 644, 0
2026/04/21 15:48:18.629, 15336, 644, 0
2026/04/21 15:48:19.630, 15336, 644, 0
2026/04/21 15:48:20.631, 15336, 644, 0
2026/04/21 15:48:21.632, 15336, 644, 0
2026/04/21 15:48:22.633, 15336, 644, 0
2026/04/21 15:48:23.634, 15336, 644, 0
2026/04/21 15:48:24.635, 15336, 644, 0
2026/04/21 15:48:25.636, 15336, 644, 0
2026/04/21 15:48:26.636, 15336, 644, 0
2026/04/21 15:48:27.637, 15336, 644, 0
2026/04/21 15:48:28.638, 15336, 644, 0
2026/04/21 15:48:29.638, 15336, 644, 0
2026/04/21 15:48:30.639, 15336, 644, 0
2026/04/21 15:48:31.640, 15336, 644, 0
2026/04/21 15:48:32.640, 15336, 644, 0
2026/04/21 15:48:33.641, 15336, 644, 0
2026/04/21 15:48:34.641, 15336, 644, 0
2026/04/21 15:48:35.643, 15336, 644, 0
2026/04/21 15:48:36.643, 15336, 644, 0
2026/04/21 15:48:37.644, 15336, 644, 0
2026/04/21 15:48:38.644, 15336, 644, 0
2026/04/21 15:48:39.645, 15336, 644, 0
2026/04/21 15:48:40.646, 15336, 644, 0
2026/04/21 15:48:41.647, 15336, 644, 0
2026/04/21 15:48:42.647, 15336, 644, 0
2026/04/21 15:48:43.648, 15336, 644, 0
2026/04/21 15:48:45.332, 15336, 644, 0
2026/04/21 15:48:46.333, 15336, 644, 0
2026/04/21 15:48:47.335, 15336, 644, 0
2026/04/21 15:48:48.335, 15336, 644, 0
2026/04/21 15:48:49.336, 15336, 644, 0
2026/04/21 15:48:50.336, 15336, 644, 0
2026/04/21 15:48:51.337, 15336, 644, 0
2026/04/21 15:48:52.338, 15336, 644, 0
2026/04/21 15:48:53.338, 1915, 14065, 0
2026/04/21 15:48:54.339, 1915, 14065, 0
2026/04/21 15:48:55.340, 1915, 14065, 0
2026/04/21 15:48:56.340, 1915, 14065, 0
2026/04/21 15:48:57.340, 1915, 14065, 0
2026/04/21 15:48:58.341, 1915, 14065, 0
2026/04/21 15:48:59.342, 1915, 14065, 0
2026/04/21 15:49:00.342, 1915, 14065, 0
2026/04/21 15:49:01.343, 1915, 14065, 0
2026/04/21 15:49:02.343, 1915, 14065, 0
2026/04/21 15:49:03.344, 7930, 8050, 22
2026/04/21 15:49:04.345, 11214, 4766, 8
2026/04/21 15:49:05.345, 11214, 4766, 18
2026/04/21 15:49:06.346, 11216, 4764, 3
2026/04/21 15:49:07.346, 11216, 4764, 3
2026/04/21 15:49:08.347, 11220, 4760, 87
2026/04/21 15:49:09.347, 11220, 4760, 87
2026/04/21 15:49:10.347, 11220, 4760, 86
2026/04/21 15:49:11.348, 11220, 4760, 87
2026/04/21 15:49:12.348, 11220, 4760, 86
2026/04/21 15:49:13.349, 11220, 4760, 88
2026/04/21 15:49:14.350, 11220, 4760, 88
2026/04/21 15:49:15.350, 11220, 4760, 0
2026/04/21 15:49:16.351, 11220, 4760, 0
2026/04/21 15:49:17.352, 11220, 4760, 0
2026/04/21 15:49:19.036, 11220, 4760, 0
2026/04/21 15:49:20.037, 11220, 4760, 0
2026/04/21 15:49:21.039, 11220, 4760, 0
2026/04/21 15:49:22.040, 11220, 4760, 0
2026/04/21 15:49:23.041, 11220, 4760, 0
2026/04/21 15:49:24.041, 11220, 4760, 0
2026/04/21 15:49:25.042, 11220, 4760, 0
2026/04/21 15:49:26.043, 11220, 4760, 0
2026/04/21 15:49:27.044, 1915, 14065, 0
2026/04/21 15:49:28.044, 1915, 14065, 0
2026/04/21 15:49:29.045, 1915, 14065, 0
2026/04/21 15:49:30.046, 1915, 14065, 0
2026/04/21 15:49:31.047, 2216, 13764, 0
2026/04/21 15:49:32.048, 13506, 2474, 2
2026/04/21 15:49:33.048, 15330, 650, 8
2026/04/21 15:49:34.053, 15332, 648, 27
2026/04/21 15:49:35.054, 15332, 648, 27
2026/04/21 15:49:36.055, 15332, 648, 16
2026/04/21 15:49:37.056, 15336, 644, 7
2026/04/21 15:49:38.057, 15336, 644, 9
2026/04/21 15:49:39.058, 15336, 644, 7
2026/04/21 15:49:40.059, 15336, 644, 7
2026/04/21 15:49:41.060, 15336, 644, 7
2026/04/21 15:49:42.061, 15336, 644, 9
2026/04/21 15:49:43.062, 15336, 644, 7
2026/04/21 15:49:44.063, 15336, 644, 7
2026/04/21 15:49:45.064, 15336, 644, 9
2026/04/21 15:49:46.065, 15336, 644, 7
2026/04/21 15:49:47.066, 15336, 644, 8
2026/04/21 15:49:48.067, 15336, 644, 8
2026/04/21 15:49:49.068, 15336, 644, 7
2026/04/21 15:49:50.069, 15336, 644, 7
2026/04/21 15:49:51.755, 15336, 644, 7
2026/04/21 15:49:52.755, 15336, 644, 9
2026/04/21 15:49:53.756, 15336, 644, 7
2026/04/21 15:49:54.757, 15336, 644, 7
2026/04/21 15:49:55.758, 15336, 644, 9
2026/04/21 15:49:56.758, 15336, 644, 7
2026/04/21 15:49:57.760, 15336, 644, 7
2026/04/21 15:49:58.761, 15336, 644, 7
2026/04/21 15:49:59.761, 15336, 644, 7
2026/04/21 15:50:00.762, 15336, 644, 7
2026/04/21 15:50:01.763, 15336, 644, 8
2026/04/21 15:50:02.764, 15336, 644, 8
2026/04/21 15:50:03.765, 15336, 644, 7
