2026/04/21 03:26:33.749, 10865, 5115, 70
2026/04/21 03:26:34.751, 10865, 5115, 0
2026/04/21 03:26:35.751, 10890, 5090, 1
2026/04/21 03:26:36.752, 11654, 4326, 0
2026/04/21 03:26:37.753, 11654, 4326, 0
2026/04/21 03:26:38.754, 11654, 4326, 0
2026/04/21 03:26:39.756, 11654, 4326, 0
2026/04/21 03:26:40.758, 11654, 4326, 0
2026/04/21 03:26:41.759, 11654, 4326, 0
2026/04/21 03:26:42.760, 11654, 4326, 0
2026/04/21 03:26:43.761, 11654, 4326, 0
2026/04/21 03:26:44.762, 11955, 4025, 0
2026/04/21 03:26:45.762, 1861, 14119, 0
2026/04/21 03:26:46.763, 13151, 2829, 2
2026/04/21 03:26:47.764, 14975, 1005, 0
2026/04/21 03:26:48.764, 14977, 1003, 27
2026/04/21 03:26:49.765, 14977, 1003, 28
2026/04/21 03:26:50.765, 15768, 212, 57
2026/04/21 03:26:51.766, 15768, 212, 51
2026/04/21 03:26:52.766, 15768, 212, 49
2026/04/21 03:26:53.770, 15768, 212, 52
2026/04/21 03:26:54.771, 15768, 212, 50
2026/04/21 03:26:55.771, 15768, 212, 50
2026/04/21 03:26:56.771, 15768, 212, 49
2026/04/21 03:26:57.772, 15768, 212, 48
2026/04/21 03:26:58.772, 15768, 212, 51
2026/04/21 03:26:59.773, 15768, 212, 53
2026/04/21 03:27:02.744, 15768, 212, 47
2026/04/21 03:27:03.744, 15768, 212, 47
2026/04/21 03:27:04.744, 15768, 212, 48
2026/04/21 03:27:05.745, 15768, 212, 45
2026/04/21 03:27:06.746, 15768, 212, 47
2026/04/21 03:27:07.746, 15768, 212, 46
2026/04/21 03:27:08.747, 15768, 212, 58
2026/04/21 03:27:09.747, 15768, 212, 52
2026/04/21 03:27:10.748, 15768, 212, 54
2026/04/21 03:27:11.748, 15768, 212, 54
2026/04/21 03:27:12.749, 15768, 212, 50
2026/04/21 03:27:13.750, 15768, 212, 59
2026/04/21 03:27:14.751, 15768, 212, 61
2026/04/21 03:27:15.752, 15768, 212, 48
2026/04/21 03:27:16.752, 15768, 212, 50
2026/04/21 03:27:17.753, 15768, 212, 53
2026/04/21 03:27:18.753, 15768, 212, 42
2026/04/21 03:27:19.754, 15772, 208, 4
2026/04/21 03:27:20.755, 15772, 208, 5
2026/04/21 03:27:21.757, 15772, 208, 5
2026/04/21 03:27:22.758, 15772, 208, 8
2026/04/21 03:27:23.759, 15772, 208, 6
2026/04/21 03:27:24.759, 15772, 208, 8
2026/04/21 03:27:25.760, 15772, 208, 41
2026/04/21 03:27:26.760, 15772, 208, 51
2026/04/21 03:27:27.761, 15772, 208, 45
2026/04/21 03:27:28.761, 15772, 208, 45
2026/04/21 03:27:29.762, 15772, 208, 48
2026/04/21 03:27:30.762, 15772, 208, 47
2026/04/21 03:27:31.763, 15772, 208, 52
2026/04/21 03:27:32.763, 15772, 208, 15
2026/04/21 03:27:33.764, 15772, 208, 5
2026/04/21 03:27:36.736, 15772, 208, 6
2026/04/21 03:27:37.737, 15772, 208, 7
2026/04/21 03:27:38.738, 15772, 208, 8
2026/04/21 03:27:39.739, 15772, 208, 7
2026/04/21 03:27:40.740, 15772, 208, 7
2026/04/21 03:27:41.741, 15772, 208, 48
2026/04/21 03:27:42.741, 15772, 208, 49
2026/04/21 03:27:43.742, 15772, 208, 47
2026/04/21 03:27:44.743, 15772, 208, 50
2026/04/21 03:27:45.743, 15772, 208, 48
2026/04/21 03:27:46.746, 15772, 208, 46
2026/04/21 03:27:47.748, 15772, 208, 52
2026/04/21 03:27:48.748, 15772, 208, 46
2026/04/21 03:27:49.750, 15772, 208, 46
2026/04/21 03:27:50.751, 15772, 208, 58
2026/04/21 03:27:51.752, 15772, 208, 42
2026/04/21 03:27:52.753, 15772, 208, 51
2026/04/21 03:27:53.755, 15772, 208, 62
2026/04/21 03:27:54.756, 15772, 208, 6
2026/04/21 03:27:55.757, 15772, 208, 7
2026/04/21 03:27:56.758, 15772, 208, 6
2026/04/21 03:27:57.758, 15772, 208, 7
2026/04/21 03:27:58.759, 15772, 208, 7
2026/04/21 03:27:59.761, 15772, 208, 6
2026/04/21 03:28:00.762, 15772, 208, 7
2026/04/21 03:28:01.763, 15772, 208, 7
