2026/04/21 01:07:46.367, 15120, 860, 89
2026/04/21 01:07:47.370, 15120, 860, 0
2026/04/21 01:07:48.371, 15128, 852, 0
2026/04/21 01:07:49.372, 6604, 9376, 9
2026/04/21 01:07:50.372, 6618, 9362, 84
2026/04/21 01:07:51.372, 6618, 9362, 0
2026/04/21 01:07:53.998, 6130, 9850, 0
2026/04/21 01:07:54.999, 13786, 2194, 27
2026/04/21 01:07:55.999, 13916, 2064, 0
2026/04/21 01:07:57.000, 15268, 712, 0
2026/04/21 01:07:58.001, 15268, 712, 27
2026/04/21 01:07:59.001, 15268, 712, 0
2026/04/21 01:08:00.002, 15268, 712, 50
2026/04/21 01:08:01.002, 15268, 712, 51
2026/04/21 01:08:02.003, 15268, 712, 48
2026/04/21 01:08:03.003, 15268, 712, 50
2026/04/21 01:08:04.004, 15268, 712, 48
2026/04/21 01:08:05.004, 15268, 712, 49
2026/04/21 01:08:06.005, 15268, 712, 51
2026/04/21 01:08:07.006, 15268, 712, 40
2026/04/21 01:08:08.006, 15268, 712, 48
2026/04/21 01:08:09.007, 15268, 712, 47
2026/04/21 01:08:10.007, 15268, 712, 48
2026/04/21 01:08:11.008, 15268, 712, 49
2026/04/21 01:08:12.008, 15268, 712, 51
2026/04/21 01:08:13.009, 15268, 712, 51
2026/04/21 01:08:14.009, 15268, 712, 50
2026/04/21 01:08:15.010, 15268, 712, 49
2026/04/21 01:08:16.010, 15268, 712, 48
2026/04/21 01:08:17.011, 15268, 712, 48
2026/04/21 01:08:18.011, 15268, 712, 51
2026/04/21 01:08:19.012, 15268, 712, 52
2026/04/21 01:08:20.012, 15268, 712, 41
2026/04/21 01:08:21.014, 15268, 712, 50
2026/04/21 01:08:22.014, 15268, 712, 49
2026/04/21 01:08:23.015, 15268, 712, 50
2026/04/21 01:08:24.015, 15268, 712, 51
2026/04/21 01:08:25.016, 15268, 712, 51
2026/04/21 01:08:27.757, 15268, 712, 48
2026/04/21 01:08:28.772, 15268, 712, 49
